subject,lap,start_time,straight,roundabout_entry,roundabout_exit,zebra_crossing,left_turn,u_turn,bypass_dummy,car,pedestrian,traffic_light,narrow_road,dummy,bend,habituation,traffic,hurry,frustration,surprise,risk_outcome,risk_source_env,risk_source_other_usr,risk_source_driver,risk_source_crash,risk_evaluation,violation_no,violation_roadside_invasion,violation_give_the_way,violation_road_signs,violation_heavy_braking,violation_roadside_exit,violation_slowdown,emotion_na,emotion_neutral,emotion_surprise,emotion_anger,emotion_boredom,emotion_fear,emotion_fun,gaze_na,gaze_complete_expl,gaze_partial_expl,gaze_poor_expl,distraction_na,distraction_no,distraction_reduced_attention,distraction_speaking,max_speed,avg_speed,std_speed,yaw,yaw_rate,roll,roll_rate,pitch,pitch_rate,lat_acce,long_acce,vert_acce,avg_acce_pedal_pos,std_acce_pedal_pos,avg_steer_angle,std_steer_angle,hr,hrv_lf,hrv_hf,hrv_lfhf_ratio,gsr_tonic,gsr_phasic,gsr_peaks,EBRmean,BDmean,ThetaFrontal,ThetaParietal,AlphaFrontal,AlphaParietal,LowerAlphaFrontal,LowerAlphaParietal,UpperAlphaFrontal,UpperAlphaParietal,BetaFrontal,BetaParietal,LowerBetaFrontal,LowerBetaParietal,UpperBetaFrontal,UpperBetaParietal
0AC2A4,2,102,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18.89,16.53211,1.86958,-0.05732,0.08855,0.01071,2.18679,0.00304,2.13143,1.61821,-0.09589,-0.00179,57.40643,40.55701,-29.90143,61.47882,74.04077,0.0495,0.016,3.2445,0.26714,0.02185,0.00018,6.66667,0.31326,0.11578,0.07773,0.1052,0.10176,0.10782,0.10319,0.11411,0.10226,0.02679,0.02459,0.04072,0.03741,0.01802,0.01687
0AC2A4,2,106,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,18.33,6.12236,6.084,-0.14026,0.00015,-0.0101,2.55818,0.00029,0.00364,-0.75601,0.25345,-0.02073,0.45684,1.06258,-107.71403,188.14785,85.58834677227723,0.03575444554455445,0.03776777227722772,1.900568089108911,0.26050207394048697,0.01836130748422002,0.00034128043282236254,10.645592238658775,0.3932532872655479,0.1838237625570776,0.18031067579908677,0.11530517808219178,0.12186832876712328,0.13269023744292238,0.13317554337899545,0.09833721461187214,0.11156234703196345,0.046918456621004564,0.04652646575342466,0.06259645662100456,0.06869888584474886,0.037426694063926944,0.032896018264840184
0AC2A4,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,16.16,12.37631,4.60741,-0.00979,-0.02262,-0.0151,1.79992,0.00059,0.88192,-0.51021,0.01695,-0.00561,28.69883,27.37898,-9.27272,44.90047,85.58834677227723,0.03575444554455445,0.03776777227722772,1.900568089108911,0.28566,0.00213,4e-05,10.645592238658775,0.3932532872655479,0.14843,0.0998,0.11163,0.08566,0.14554,0.09719,0.07422,0.07538,0.02536,0.02691,0.03964,0.04472,0.01628,0.01564
0AC2A4,3,25,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8.23,6.67071,1.0526,-0.04238,0.21561,0.01667,1.57714,-0.00214,0.00548,1.12619,0.16333,-0.02833,0.0,0.0,9.70476,300.20742,85.58834677227723,0.03575444554455445,0.03776777227722772,1.900568089108911,0.28737,0.00065,0.0,10.645592238658775,0.3932532872655479,0.29346,0.15125,0.25091,0.16705,0.31607,0.19061,0.19873,0.1431,0.03056,0.02926,0.05127,0.05496,0.01749,0.01289
0AC2A4,3,28,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5.44,4.37371,0.48179,-0.32,-0.00397,0.0297,2.16,0.0,0.00515,1.12081,-0.6601,-0.00717,4.6302,9.29603,-535.81566,644.12664,68.15418,0.05233,0.02467,2.48033,0.28603,0.00195,1e-05,10.0,0.36719,0.30118,0.13735,0.17597,0.15378,0.227,0.13849,0.11564,0.165,0.02457,0.02583,0.0381,0.04353,0.01624,0.0148
0AC2A4,3,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13.42,9.71551,2.74134,0.03099,0.01101,0.0034,1.74596,0.02035,1.53965,0.18936,-0.98057,0.01376,40.57716,35.31155,6.16823,195.09913,70.17596,0.048,0.025,1.9276,0.28518,0.00222,6e-05,5.6,0.30391,0.14181,0.09991,0.13861,0.11895,0.17209,0.13244,0.1065,0.11049,0.0249,0.02319,0.04152,0.04057,0.01428,0.01212
0AC2A4,3,45,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,17.88,9.2618,6.08224,-0.11558,-0.00967,0.01492,1.67982,0.01708,0.95361,-0.32726,1.03111,-0.00439,24.72424,32.45249,-275.72489,555.92801,70.57705,0.04729,0.02214,2.30957,0.2858,0.00169,4e-05,6.85714,0.3301,0.18757,0.11982,0.14318,0.13148,0.17716,0.13995,0.11384,0.13077,0.02806,0.02765,0.04209,0.04422,0.01985,0.01746
0AC2A4,3,72,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,14.17,10.204,1.30882,-0.2786,-0.0407,-0.00302,3.14,0.06442,0.37488,-1.63605,-3.46326,-0.00767,10.4714,17.14785,-220.07512,158.21341,72.32243,0.037,0.019,1.979,0.28728,0.00065,0.0,5.0,0.33203,0.11123,0.08819,0.10136,0.11181,0.12673,0.12685,0.07822,0.10838,0.02098,0.02214,0.03242,0.03668,0.01373,0.01311
0AC2A4,3,75,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12.09,9.84912,1.67325,0.15939,0.09089,0.00697,1.50475,0.00051,0.41737,1.49051,0.52273,0.00838,7.96727,16.95411,167.48141,231.3273,72.25842,0.03875,0.0135,2.94075,0.28643,0.00162,2e-05,4.5,0.33984,0.29946,0.12081,0.13037,0.11042,0.15152,0.11205,0.11252,0.11609,0.02758,0.02262,0.04062,0.03591,0.01956,0.0144
0AC2A4,3,82,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7.22,6.664,0.35353,0.67862,0.05418,0.0,0.04586,-0.00034,0.01,2.55,-3.6931,-0.02586,0.0,0.0,785.06143,99.95256,72.48482,0.035,0.012,2.997,0.28546,0.00212,7e-05,4.0,0.34375,0.69807,0.17427,0.1555,0.08291,0.2135,0.09676,0.10268,0.07383,0.03475,0.02673,0.05484,0.04905,0.02192,0.01277
